Invoice No.,Category,Item Name,Final Total,Qty.,Time of day
20083,Food Menu,Spicy Banana Chips 60 Gm,120.01,2,Night
20082,Hot Chocolate,Hot Chocolate (250 ML),560,2,Night
C2191,Cold Coffee,Hazelnut Frappe (350 ML),580.96,2,Night
20081,Sweet,Papparoti (Add On Nutella sauce),268.32,1,Night
20081,Food Menu,Berliners (Nutella Berliner),76.68,1,Night
20081,Food Menu,Berliners (Lotus Biscoff Berliner),76.68,1,Night
20080,Food Menu,Berliners (Nutella Berliner),76.68,1,Night
20079,Cold Coffee,Caramel Frappe (350 ML),350.48,1,Night
20079,Cold Coffee,Classic Frappe (350 ML),301.19,1,Night
20079,Cold Coffee,Vietnamese (350 ML),334.05,1,Night
20078,Cold Coffee,Classic Frappe (350 ML),303.3,1,Night
20078,Cold Coffee,Origanal South Indian Frappe (350 ML),332.78,1,Night
20078,Sweet,Pappa Roti (Add On Nutella sauce),206.4,1,Night
20077,Food Menu,Baked Vada Pav,87.61,1,Night
C2190,Food Menu,Baked Pav Bhaji,76.19,1,Night
20076,Hot Coffee,South Indian Filter Kaapi (150 ML),290.02,2,Night
20075,Coffee Beans,Wild Chikmanglur 250 GM,525,1,Night
20074,Food Menu,Chicken Calzone,153.32,2,Night
20074,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Night
20074,Cold Coffee,Classic Frappe (350 ML),301.19,1,Night
20074,Food Menu,Hyderabadi Chicken Keema Pav,175.24,2,Night
C2189,Hot Coffee,Kaapicino (350 ML),228.57,1,Night
20073,Hot Coffee,South Indian Filter Kaapi (250 ML),405.24,2,Night
20073,Sweet,Papparoti (Plain),191.68,1,Night
20073,Food Menu,Berliners (Blueberry Cheese Cake Berliner),76.68,1,Night
20073,Food Menu,Berliners (Dark Choco Mousse Berliner),153.33,2,Night
20073,SEASONAL MENU,Rosella Cheesecake Berliner,87.61,1,Night
20072,Food Menu,Yellow Banana Chips 60 Gm,65.71,1,Night
20072,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Night
20072,Food Menu,Hyderabadi Soya Keema Pav,87.61,1,Night
20071,Hot Coffee,Cappucino (250 ML),246.44,1,Night
C2188,Cold Coffee,Vietnamese (350 ML),304.76,1,Night
20070,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Night
20070,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Night
20070,Food Menu,Berliners (Nutella Berliner),76.68,1,Night
20070,Food Menu,Baked Vada Pav,87.61,1,Night
20069,Hot Coffee,Cafe Latte (250 ML),246.44,1,Night
20069,Hot Coffee,Irish Americano (250 ML),246.44,1,Night
20069,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),87.61,1,Night
20069,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,87.61,1,Night
20069,Food Menu,Baked Vada Pav,87.61,1,Night
C2187,Food Menu,Berliners (Nutella Berliner),66.67,1,Night
20068,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Evening
20068,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),76.68,1,Evening
20068,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Evening
20067,Cold Coffee,Caramel Frappe (350 ML),350.48,1,Evening
20067,Hot Coffee,South Indian Filter Kaapi (250 ML),202.61,1,Evening
20067,Food Menu,Calzones Veg (Calzone Paneer),76.68,1,Evening
20067,Food Menu,Baked Vada Pav,87.61,1,Evening
20066,Cold Coffee,Iced Latte (350 ML),246.44,1,Evening
20066,Extra Toppings,Add On Syrup (Add On hazelnuts Syrup),54.76,1,Evening
20066,Food Menu,Berliners (Nutella Berliner),76.68,1,Evening
20065,Hot Coffee,South Indian Filter Kaapi (250 ML),202.61,1,Evening
20065,Hot Coffee,Americano (250 ML),202.61,1,Evening
20065,Sweet,Papparoti (Plain),191.68,1,Evening
20064,Hot Coffee,South Indian Filter Kaapi (250 ML),239.99,1,Evening
20063,Hot Coffee,South Indian Filter Kaapi (250 ML),189.99,1,Evening
20062,Hot Coffee,South Indian Filter Kaapi (150 ML),306.68,2,Evening
20061,Cold Coffee,Almond Frappe (350 ML),1280,4,Evening
20060,Hot Coffee,Cafe Latte (250 ML),246.44,1,Evening
20060,Hot Coffee,Almond Honey Latte (350 ML),345,1,Evening
20059,Cold Coffee,Hazelnut Frappe (350 ML),334.05,1,Evening
20059,Hot Chocolate,Hot Chocolate (350 ML),350.48,1,Evening
20059,Food Menu,Calzones Veg (Calzone Veg),76.68,1,Evening
20058,Hot Coffee,Cafe Mocha (350 ML),284.76,1,Evening
20057,Hot Coffee,Cappucino (250 ML),235.01,1,Evening
20056,Hot Coffee,Cappucino (250 ML),246.44,1,Evening
20056,Hot Coffee,Americano (250 ML),202.61,1,Evening
20055,Cold Coffee,Iced Americano (450 Ml),288.75,1,Evening
20054,Cold Coffee,Iced Latte (350 ML),235.01,1,Afternoon
20054,Manual Brew,Cold Brew,315,1,Afternoon
C2186,Cold Coffee,Origanal South Indian Frappe (350 ML),900,3,Afternoon
C2186,Cold Coffee,Vietnamese (350 ML),304.76,1,Afternoon
20053,Cold Coffee,Iced Latte (350 ML),235.01,1,Afternoon
20052,Hot Coffee,Americano (250 ML),189.99,1,Afternoon
20051,Hot Coffee,South Indian Filter Kaapi (150 ML),306.68,2,Afternoon
20050,Cold Coffee,Hazelnut Frappe (350 ML),960,3,Afternoon
20049,Hot Coffee,Cappucino (250 ML),246.44,1,Afternoon
20048,Hot Coffee,South Indian Filter Kaapi (250 ML),375,2,Afternoon
20047,Cold Coffee,Classic Frappe (350 Ml),298,1,Afternoon
20046,Cold Coffee,Vietnamese (450 ML),730,2,Afternoon
20045,Food Menu,Hyderabadi Chicken Keema Pav,87.61,1,Afternoon
20045,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Afternoon
20044,Hot Coffee,ESPRESSO (30 ML),153.32,1,Afternoon
20044,Cold Coffee,Hazelnut Frappe (350 ML),334.05,1,Afternoon
20043,Cold Coffee,Classic Frappe (350 ML),285.01,1,Afternoon
20042,Food Menu,Tartlets (Kacha Nimbu Tartlet),54.76,1,Afternoon
20042,Hot Coffee,Flat White 250 Ml,262.85,1,Afternoon
20042,Milk,OAT MILK (200 ML),82.15,1,Afternoon
20042,Food Menu,Tartlets (Kacha Nimbu Tartlet),54.76,1,Afternoon
20041,Manual Brew,Pour Over,284.76,1,Afternoon
20040,Food Menu,Spicy Banana Chips 60 Gm,359.98,6,Afternoon
20039,Cold Coffee,Iced Americano (350 ML),202.61,1,Afternoon
20038,Cold Coffee,Iced Americano (450 ML),230,1,Afternoon
20038,Food Menu,Berliners (Lotus Biscoff Berliner),76.68,1,Afternoon
20037,Hot Coffee,Cafe Latte (250 ML),246.44,1,Afternoon
20036,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),67.56,2,Afternoon
20035,Hot Coffee,South Indian Filter Kaapi (150 ML),306.68,2,Afternoon
20034,Hot Coffee,Cafe Mocha (250 ML),259.25,1,Day
20034,Cold Coffee,Origanal South Indian Frappe (350 ML),335.75,1,Day
20033,Hot Coffee,Irish Americano (250 Ml),229.75,1,Day
20032,Cold Coffee,Classic Frappe (350 ML),255,1,Day
20031,Hot Coffee,Sea Salt Dark Mocha (250 Ml),278,1,Day
C2185,Sweet,Papparoti (Plain),166.67,1,Day
20030,Cold Coffee,Iced Latte (450 ML),273.81,1,Day
20029,Cold Coffee,Iced Latte (350 ML),235.01,1,Day
20029,Milk,ALMOND MILK (200 ML),89.99,1,Day
20029,Hot Coffee,South Indian Filter Kaapi (250 ML),189.99,1,Day
20029,Sweet,Gluten Free Hazelnut Brownie,170,1,Day
20029,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),70.01,1,Day
20028,Cold Coffee,Almond Frappe (350 ML),320,1,Day
20027,Cold Coffee,Madagascar Chocochip Frappe (450 ML),410.71,1,Day
20027,Food Menu,Spicy Banana Chips 60 Gm,65.71,1,Day
20026,Hot Coffee,Kaapicino (250 ML),225.01,1,Night
20025,Cold Coffee,Classic Frappe (350 ML),285.01,1,Night
20024,Cold Coffee,Classic Frappe (350 ML),285.01,1,Night
20023,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),76.68,1,Night
20023,Food Menu,Baked Pav Bhaji,87.61,1,Night
20023,Food Menu,Calzones Veg (Calzone Veg),76.68,1,Night
20023,Cold Coffee,Classic Frappe (350 ML),903.55,3,Night
20022,Sweet,Choco-crinkle-cookies (with Egg) (COMBO 3 PCS),70.01,1,Night
20021,Food Menu,Berliners (Nutella Berliner),78.1,1,Night
20021,Cold Coffee,Vietnamese (450 Ml),405.56,1,Night
20021,Food Menu,Calzones Veg (Calzone Paneer),78.1,1,Night
20020,Cold Coffee,Iced Americano (450 Ml),168.75,1,Night
C2184,SEASONAL MENU,Rosella Cheesecake Berliner,76.19,1,Night
20019,Food Menu,Baked Vada Pav,350.48,4,Night
20019,Food Menu,Calzones Veg (Calzone Paneer),76.68,1,Night
20019,Food Menu,Hyderabadi Chicken Keema Pav,175.24,2,Night
20019,Hot Coffee,Sea Salt Dark Mocha (250 ML),301.19,1,Night
20019,Hot Chocolate,Madagascar Hot Chocolate (350 ML),383.32,1,Night
20018,Hot Coffee,Cappucino (350 ML),260,1,Night
20018,Hot Coffee,South Indian Filter Kaapi (250 ML),380,2,Night
20018,Food Menu,Hyderabadi Chicken Keema Pav,79.99,1,Night
20018,Food Menu,Calzones Veg (Calzone Paneer),70.01,1,Night
20017,Hot Coffee,Cappucino (350 ML),520,2,Night
20017,Hot Coffee,South Indian Filter Kaapi (250 ML),189.99,1,Night
20016,Cold Coffee,Classic Frappe (350 ML),855.01,3,Night
20015,Hot Coffee,South Indian Filter Kaapi (250 ML),607.85,3,Night
20015,Sweet,Papparoti (Plain),191.68,1,Night
20014,Food Menu,Berliners (Blueberry Cheese Cake Berliner),79.99,1,Night
20014,Food Menu,Mix Tartlet 3 Pcs (Filter Kaapi Tartlet),45,1,Night
20014,Food Menu,Mix Tartlet 3 Pcs (kodai cheese tartlet),45,1,Night
20014,Food Menu,Mix Tartlet 3 Pcs (salted Caramel tartlet),89.99,2,Night
20014,Food Menu,Baked Vada Pav,160,2,Night
20014,Sweet,Papparoti (Plain),175.01,1,Night
20014,Hot Coffee,Cappucino (350 ML),520,2,Night
20013,Cold Coffee,Sea Salt Dark Mocha Frappe (350 ML),383.32,1,Night
20012,Cold Coffee,Vietnamese (350 ML),668.1,2,Night
20012,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Night
20012,Cold Coffee,Classic Frappe (350 ML),301.19,1,Night
20012,Hot Coffee,Cappucino (250 ML),246.44,1,Night
20011,Hot Coffee,Sea Salt Dark Mocha (350 ML),328.56,1,Night
20010,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Night
20009,Hot Coffee,Irish Americano (250 ML),246.44,1,Night
20009,Manual Brew,Cold Brew,345,1,Night
20008,Cold Coffee,Almond Frappe (350 ML),334.05,1,Night
20008,Hot Coffee,South Indian Filter Kaapi (250 ML),202.61,1,Night
20007,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Night
20007,Hot Coffee,Cafe Latte (250 ML),246.44,1,Night
20007,Hot Coffee,Cafe Mocha (250 ML),257.39,1,Night
20007,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Night
20006,Cold Coffee,Classic Frappe (450 Ml),435.75,1,Night
20005,Cold Coffee,Iced Americano (350 ML),202.61,1,Night
20005,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Night
20005,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,175.24,2,Night
20005,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (3 PCS),230,1,Night
20005,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),87.61,1,Night
20004,Food Menu,Baked Vada Pav,160,2,Night
20003,Food Menu,Baked Vada Pav,87.61,1,Night
20002,Hot Coffee,South Indian Filter Kaapi (250 ML),202.61,1,Night
20002,Food Menu,Calzones Veg (Calzone Paneer),76.68,1,Night
20002,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),76.68,1,Night
20002,Sweet,Gluten Free Hazelnut Brownie,186.19,1,Night
20001,Hot Coffee,Cafe Mocha (250 ML),257.39,1,Night
20001,Hot Coffee,Cappucino (250 ML),246.44,1,Night
20000,Coffee Coolers,Espresso Tonic (Tonic Water),657.14,2,Night
19999,Cold Coffee,Iced Mocha (350 ML),312.15,1,Night
19999,Food Menu,Mix Tartlet 3 Pcs (kodai cheese tartlet),49.29,1,Night
19999,Food Menu,Mix Tartlet 3 Pcs (Kacha Nimbu Tartlet),49.29,1,Night
19999,SEASONAL MENU,Strawbery Rosella Frangipani Tart,54.76,1,Night
19998,Cold Coffee,Vietnamese (450 ML),383.32,1,Night
19997,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Night
19997,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),87.61,1,Night
19996,Hot Coffee,Cappucino (250 ML),246.44,1,Night
19996,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Night
19995,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Night
19994,Cold Coffee,Vietnamese (350 ML),334.05,1,Evening
19994,Hot Coffee,Irish Americano (250 ML),246.44,1,Evening
19993,Hot Coffee,Cappucino (250 ML),246.44,1,Evening
19993,Food Menu,Tartlets (chocolate Tartlet),54.76,1,Evening
19993,Food Menu,Tartlets (Kacha Nimbu Tartlet),54.76,1,Evening
C2183,Food Menu,Baked Vada Pav,76.19,1,Evening
19992,Food Menu,Baked Vada Pav,160,3,Evening
19991,Hot Coffee,South Indian Filter Kaapi (250 ML),202.61,1,Evening
19990,Hot Coffee,Cappucino (250 ML),246.44,1,Evening
19990,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Evening
19989,Cold Coffee,Almond Frappe (450 ML),383.32,1,Evening
19989,Cold Coffee,Nariyal Irish Cream Frappe (450 ML),383.32,1,Evening
19989,Hot Chocolate,Madagascar Hot Chocolate (350 ML),383.32,1,Evening
19988,Hot Coffee,Americano (250 ML),189.99,1,Evening
19987,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Evening
19987,Milk,ALMOND MILK (200 ML),98.56,1,Evening
19987,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Evening
19986,Cold Coffee,Hazelnut Frappe (350 ML),334.05,1,Evening
19986,Cold Coffee,Madagascar Chocochip Frappe (350 ML),366.92,1,Evening
19986,Food Menu,Calzones Veg (Calzone Paneer),76.68,1,Evening
19985,Cold Coffee,Nariyal Irish Cream Frappe (350 ML),334.05,1,Evening
19985,Cold Coffee,Hazelnut Frappe (350 ML),334.05,1,Evening
19984,Hot Coffee,Cafe Mocha (350 ML),284.76,1,Evening
19983,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Evening
C2182,Cold Coffee,Vietnamese (350 ML),290.48,1,Evening
C2181,SEASONAL MENU,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC),76.19,1,Evening
C2181,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,76.19,1,Evening
C2181,Hot Coffee,Cafe Mocha (250 ML),233.33,1,Evening
19982,Hot Coffee,South Indian Filter Kaapi (250 ML),189.99,1,Evening
19981,Hot Coffee,Cafe Latte (250 ML),246.44,1,Evening
19981,Manual Brew,Cold Brew,345,1,Evening
19981,Food Menu,Calzones Veg (Calzone Paneer),76.68,1,Evening
19981,Food Menu,Baked Vada Pav,87.61,1,Evening
19980,Hot Coffee,Cafe Latte (250 ML),246.44,1,Evening
19979,Hot Coffee,Americano (250 ML),189.99,1,Evening
19979,Hot Coffee,Cappucino (250 ML),235.01,1,Evening
C2180,Food Menu,Baked Vada Pav,76.19,1,Evening
19978,Cold Coffee,Vietnamese (450 ML),230.6,1,Evening
19977,Cold Coffee,Madagascar Chocochip Frappe (350 ML),435.01,1,Afternoon
19976,Cold Coffee,Classic Frappe (450 ML),335.01,1,Afternoon
19975,Hot Coffee,South Indian Filter Kaapi (250 Ml),176.1,1,Afternoon
19975,Food Menu,Baked Vada Pav,55.9,1,Afternoon
19974,Hot Coffee,Cappucino (250 ML),246.44,1,Afternoon
19974,Hot Coffee,Sea Salt Dark Mocha (250 ML),301.19,1,Afternoon
19973,Coffee Coolers,Espresso Tonic (Tonic Water),328.56,1,Afternoon
19972,Hot Coffee,Cafe Mocha (250 ML),244.99,1,Afternoon
19972,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,160,2,Afternoon
19971,Cold Coffee,Origanal South Indian Frappe (350 ML),394.99,1,Afternoon
19970,Cold Coffee,Classic Frappe (350 ML),570,2,Afternoon
19969,Hot Coffee,Sea Salt Dark Mocha (250 ML),285.01,1,Afternoon
19968,Cold Coffee,Iced Americano (350 Ml),172,1,Afternoon
19967,Cold Coffee,Hazelnut Frappe (350 ML),320,1,Afternoon
19967,Hot Coffee,Kaapicino (250 ML),225.01,1,Afternoon
19967,Food Menu,Berliners (Nutella Berliner),79.99,1,Afternoon
19967,SEASONAL MENU,Rosella Cheesecake Berliner,79.99,1,Afternoon
19966,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Afternoon
19966,Food Menu,Chicken Calzone,76.68,1,Afternoon
19965,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),70.01,1,Afternoon
19964,Cold Coffee,Origanal South Indian Frappe (450 ML),365,1,Afternoon
19964,Coffee Beans,Waves Of Malnad 250 GM,525,1,Afternoon
19964,Coffee Beans,Baba Budan Peak 250 Gm,525,1,Afternoon
19964,Coffee Beans,Wild Chikmanglur 250 GM,525,1,Afternoon
19963,Cold Coffee,Bon Bon (350 ML),334.05,1,Afternoon
19963,Cold Coffee,Sea Salt Dark Mocha Frappe (350 ML),383.32,1,Afternoon
19963,Food Menu,Berliners (Blueberry Cheese Cake Berliner),76.68,1,Afternoon
19962,Cold Coffee,Bon Bon (350 ML),320.29,1,Afternoon
19962,Food Menu,Hyderabadi Chicken Keema Pav,129.73,2,Afternoon
19961,Hot Coffee,Cappucino (250 ML),235.01,1,Afternoon
19960,Hot Coffee,Cappucino (250 ML),235.01,1,Afternoon
19959,Cold Coffee,Almond Frappe (350 ML),334.05,1,Afternoon
19958,Hot Coffee,Cafe Latte (250 ML),246.44,1,Afternoon
19957,Cold Coffee,Almond Frappe (350 ML),320,1,Afternoon
19957,Hot Coffee,Kaapicino (250 ML),225.01,1,Afternoon
19956,Hot Coffee,Cappucino (250 ML),235.01,1,Afternoon
19955,Hot Coffee,South Indian Filter Kaapi (150 ML),435.01,3,Day
19955,Hot Coffee,Cappucino (250 ML),235.01,1,Day
19955,Food Menu,Baked Pav Bhaji,79.99,1,Day
19955,Food Menu,Hyderabadi Soya Keema Pav,79.99,1,Day
19955,Food Menu,Baked Vada Pav,79.99,1,Day
19954,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),70.01,1,Day
19953,Manual Brew,Aeropress,284.76,1,Day
19952,Cold Coffee,Classic Frappe (350 ML),285.01,1,Day
19951,Cold Coffee,Iced Latte (350 ML),235.01,1,Day
19950,Hot Coffee,ESPRESSO (30 ML),153.32,1,Day
19949,Cold Coffee,Madagascar Chocochip Frappe (350 ML),366.92,1,Day
19949,Cold Coffee,Madagascar Chocochip Frappe (450 ML),410.71,1,Day
19948,Hot Coffee,Almond Honey Latte (350 ML),345,1,Day
19948,Sweet,Papparoti (Plain),191.68,1,Day
19947,Hot Coffee,South Indian Filter Kaapi (150 ML),145,1,Day
19946,Food Menu,Baked Vada Pav,107.54,2,Night
19946,Food Menu,Spicy Banana Chips 60 Gm,56.46,1,Night
19945,Hot Chocolate,Hot Chocolate (250 Ml),247.5,1,Night
19944,Food Menu,Mix Tartlet 3 Pcs (chocolate Tartlet),45,1,Night
19944,Food Menu,Mix Tartlet 3 Pcs (Filter Kaapi Tartlet),45,1,Night
19944,Food Menu,Mix Tartlet 3 Pcs (salted Caramel tartlet),45,1,Night
19944,SEASONAL MENU,Strawberry White Chocolate Ganache With Rosella Jam Macaroon,160,2,Night
19943,Hot Chocolate,Hot Chocolate (350 ML),335.01,1,Night
19943,Cold Coffee,Madagascar Chocochip Frappe (350 ML),349.99,1,Night
19943,Milk,ALMOND MILK (200 ML),180.01,2,Night
19943,Food Menu,Berliners (Blueberry Cheese Cake Berliner),79.99,1,Night
19943,Food Menu,Chicken Calzone,70.01,1,Night
19942,Sweet,Papparoti (Plain),175.01,1,Night
19942,Hot Chocolate,Hot Chocolate (350 ML),670,2,Night
19941,Food Menu,Berliner Mix 3 Pcs (Lotus Biscoff Berliner),65.71,1,Night
19941,Food Menu,Berliner Mix 3 Pcs (Nutella Berliner),65.71,1,Night
19941,Food Menu,Berliner Mix 3 Pcs (Blueberry Cheese Cake Berliner),65.71,1,Night
19941,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),76.68,1,Night
19941,Food Menu,Mix Tartlet 3 Pcs (chocolate Tartlet),49.29,1,Night
19941,Food Menu,Mix Tartlet 3 Pcs (Filter Kaapi Tartlet),49.29,1,Night
19941,Food Menu,Mix Tartlet 3 Pcs (salted Caramel tartlet),49.29,1,Night
19941,Food Menu,Baked Pav Bhaji,87.61,1,Night
19941,Food Menu,Baked Vada Pav,613.32,7,Night
19941,Food Menu,Hyderabadi Chicken Keema Pav,175.24,2,Night
19941,Food Menu,Hyderabadi Soya Keema Pav,87.61,1,Night
19941,Food Menu,Calzones Veg (Calzone Paneer),153.33,2,Night
19940,Cold Coffee,Almond Frappe (350 ML),334.05,1,Night
19939,Cold Coffee,Nariyal Irish Cream Frappe (350 ML),334.05,1,Night
19938,Hot Coffee,Cappucino (250 ML),246.44,1,Night
19938,Hot Coffee,South Indian Filter Kaapi (250 ML),202.61,1,Night
19938,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Night
19937,Cold Coffee,Iced Latte (350 ML),246.44,1,Night
19937,Food Menu,Tartlets (Filter Kaapi Tartlet),54.76,1,Night
19937,Food Menu,Tartlets (chocolate Tartlet),54.76,1,Night
19936,Hot Coffee,Americano (250 ML),202.61,1,Night
19936,Hot Coffee,Americano (350 ML),230,1,Night
19936,Cold Coffee,Sea Salt Dark Mocha Frappe (450 ML),427.15,1,Night
19936,Cold Coffee,Madagascar Chocochip Frappe (350 ML),366.92,1,Night
19936,Hot Chocolate,Hot Chocolate (250 ML),295.71,1,Night
19935,Hot Coffee,South Indian Filter Kaapi (150 ML),306.68,2,Night
19935,Food Menu,Baked Vada Pav,87.61,1,Night
19934,Cold Coffee,Classic Frappe (350 ML),0.11,1,Night
19934,Cold Coffee,Iced Latte (350 ML),0.1,1,Night
19933,Cold Coffee,Iced Americano (450 ML),99.9,2,Night
19933,Cold Coffee,Iced Mocha (350 ML),67.79,1,Night
19933,Hot Coffee,Cappucino (350 ML),59.46,1,Night
19932,Food Menu,Berliners (Nutella Berliner),153.33,2,Night
19931,Hot Coffee,Flat White 250 Ml,240,1,Night
19930,Cold Coffee,Madagascar Chocochip Frappe (350 ML),366.92,1,Night
19929,Hot Chocolate,Madagascar Hot Chocolate (350 ML),383.32,1,Night
19928,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Night
19928,Hot Coffee,South Indian Filter Kaapi (250 ML),202.61,1,Night
19928,Cold Coffee,Origanal South Indian Frappe (350 ML),334.05,1,Night
19927,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),70.01,1,Night
19926,Sweet,Papparoti (Plain),155.72,1,Night
19926,Cold Coffee,Sea Salt Dark Mocha Frappe (350 ML),311.41,1,Night
19926,Cold Coffee,Vanilla Praline (350 ML),284.72,1,Night
19926,Cold Coffee,Origanal South Indian Frappe (350 ML),542.76,2,Night
19925,Cold Coffee,Classic Frappe (350 Ml),298,1,Night
19924,Sweet,Papparoti (Add On Nutella sauce),268.32,1,Night
19924,Food Menu,Tartlets (Kacha Nimbu Tartlet),54.76,1,Night
19924,Food Menu,Yellow Banana Chips 60 Gm,65.71,1,Night
19923,Hot Chocolate,Hot Chocolate (250 Ml),286.1,1,Night
19923,Food Menu,Spicy Banana Chips 60 Gm,65.4,1,Night
19922,Sweet,Choco-crinkle-cookies (COMBO 3 PCS),70.01,1,Night
19921,Hot Coffee,Cappucino (350 ML),273.81,1,Night
19920,Hot Coffee,Cappucino (250 ML),246.44,1,Night
19920,Cold Coffee,Vietnamese (350 ML),334.05,1,Night
19920,Food Menu,Yellow Banana Chips 60 Gm,65.71,1,Night
19919,Food Menu,Baked Vada Pav,48,1,Night
19919,Food Menu,Calzones Veg (Calzone Paneer),55.2,1,Night
19918,Hot Coffee,Flat White 250 Ml,160,1,Night
19917,Hot Coffee,Irish Americano (350 ML),273.81,1,Night
19916,Hot Coffee,South Indian Filter Kaapi (150 ML),153.32,1,Night
